threshold,recall,precision,f1
0.3,0.9233630952380952,0.47258187357197257,0.6251889168765743
0.31,0.9211309523809523,0.47633705271258175,0.6279482627441034
0.32,0.9151785714285714,0.4793452844894778,0.629156010230179
0.33,0.9129464285714286,0.4813652412710867,0.6303621885435396
0.34,0.9122023809523809,0.4865079365079365,0.634575569358178
0.35,0.9077380952380952,0.49015668943350743,0.6365770936603183
0.36,0.9002976190476191,0.49167005282405524,0.6360052562417872
0.37,0.8965773809523809,0.4950698438783895,0.6379036527263102
0.38,0.8936011904761905,0.4993762993762994,0.6407041877834089
0.39,0.8883928571428571,0.5033726812816189,0.6426264800861141
0.4,0.8779761904761905,0.504920838682071,0.641130127682695
0.41,0.8697916666666666,0.5078192875760209,0.6412506856829402
0.42,0.8668154761904762,0.5114135206321334,0.6432909994478189
0.43,0.8571428571428571,0.5145154086645825,0.6430365615406084
0.44,0.8526785714285714,0.5171480144404332,0.6438202247191012
0.45,0.8474702380952381,0.5212814645308924,0.6455086426749788
0.46,0.8422619047619048,0.5260223048327137,0.6475972540045767
0.47,0.8348214285714286,0.5302457466918714,0.6485549132947976
0.48,0.8236607142857143,0.5340086830680174,0.6479367866549605
0.49,0.8065476190476191,0.5332021642892277,0.641989931892212
0.5,0.8043154761904762,0.5394211576846307,0.6457586618876942
0.51,0.7946428571428571,0.5426829268292683,0.644927536231884
0.52,0.7849702380952381,0.548051948051948,0.6454573263995106
0.53,0.7723214285714286,0.5521276595744681,0.6439205955334988
0.54,0.7604166666666666,0.5566448801742919,0.6427672955974842
0.55,0.7403273809523809,0.5602477477477478,0.6378205128205128
0.56,0.7284226190476191,0.5665509259259259,0.6373697916666666
0.57,0.7180059523809523,0.5703309692671394,0.6357048748353096
0.58,0.7068452380952381,0.5761067313523347,0.6348145673237554
0.59,0.6964285714285714,0.582089552238806,0.6341463414634146
0.6,0.6808035714285714,0.586914688903143,0.6303823630726835
0.61,0.6696428571428571,0.5960264900662252,0.6306937631394534
0.62,0.6540178571428571,0.596336499321574,0.6238466997870831
0.63,0.6376488095238095,0.6039464411557435,0.6203402099167572
0.64,0.6183035714285714,0.6114790286975718,0.6148723640399556
0.65,0.6019345238095238,0.6180290297937356,0.6098756125141349
0.66,0.5855654761904762,0.622626582278481,0.6035276073619632
0.67,0.5677083333333334,0.632145816072908,0.5981967855742846
0.68,0.5505952380952381,0.6368330464716007,0.5905826017557861
0.69,0.5357142857142857,0.6445837063563116,0.585127996749289
0.7,0.5163690476190477,0.6528692380056444,0.5766514333194849
